offset,dA,tc,A,f,df
28.9815769666,0.0210224489,75.0795892439,8.0030042232,0.1998914179,0.0070004736
29.3877900589,0.0021722023,75.0795892439,8.0030042232,0.1998914179,0.0070004736
29.3586879201,0.0058251474,75.1896836186,8.0030042232,0.1998914179,0.0070004736
29.3586879201,0.0058251474,75.1896836186,8.0030042232,0.1998914179,0.0070004736
29.2078465196,0.0058251474,75.1896836186,8.4907905374,0.1988652072,0.0070004736
29.9056095269,0.0058251474,74.7513191337,7.8839157715,0.1988652072,0.0070004736
29.9056095269,0.0428132309,74.7513191337,7.8839157715,0.1991619249,0.0070004736
29.0242668456,0.0428132309,76.0977228084,7.8839157715,0.1991619249,0.0070004736
29.0242668456,0.0516227338,76.0977228084,7.8839157715,0.1991619249,0.0070004736
29.0242668456,0.0248871997,76.2193873107,8.3462194253,0.1991619249,0.0070004736
29.0242668456,0.0236097225,76.2193873107,8.3462194253,0.1991619249,0.0070004736
29.0242668456,0.0386499272,75.6063858378,8.4833867494,0.1991619249,0.0070004736
28.5937761007,0.0377481943,75.6063858378,8.4833867494,0.1991619249,0.0070004736
28.5937761007,0.0217952178,75.6063858378,8.4833867494,0.1991619249,0.0070004736
28.5937761007,0.0061795242,75.6063858378,7.930107058,0.1991619249,0.0070004736
28.5937761007,0.0061795242,75.6063858378,7.930107058,0.1991619249,0.0070113401
28.5937761007,0.0159092454,75.6063858378,7.930107058,0.1991619249,0.0070113401
28.9680295185,0.0159092454,75.6063858378,7.930107058,0.1986249114,0.0070113401
28.9680295185,0.0159092454,75.6063858378,7.930107058,0.1986344731,0.0070113401
28.9680295185,0.0159092454,74.773410614,7.930107058,0.1986344731,0.0070113401
28.9680295185,0.0166152346,74.773410614,7.1349777557,0.1986344731,0.0070113401
28.9680295185,0.0166152346,74.773410614,7.1349777557,0.1986344731,0.0070113401
28.9680295185,0.0166152346,74.773410614,8.6785428939,0.1986344731,0.0070113401
28.9680295185,0.0166152346,74.773410614,9.3155873751,0.1986344731,0.0070118047
28.9680295185,0.0166152346,73.0009808159,7.853686449,0.1986344731,0.0070118047
28.9680295185,0.0166152346,74.3163049734,7.853686449,0.1989395029,0.0070025019
28.9680295185,0.0187730634,76.8358435139,7.853686449,0.1989395029,0.0070025019
28.9680295185,0.0187730634,77.4359173449,7.853686449,0.1989395029,0.0070005533
28.9680295185,0.0187730634,77.4359173449,7.8311926224,0.1989395029,0.0070005533
28.9680295185,0.0187730634,77.4359173449,7.8311926224,0.2005294626,0.0070005533
29.2684933979,0.0187730634,77.4359173449,7.8311926224,0.2005294626,0.0070005533
29.2684933979,0.0187730634,77.4359173449,6.842424174,0.2005294626,0.0070005533
29.2684933979,0.0187730634,77.7027511903,7.1557195353,0.2004349504,0.0070005533
29.2684933979,0.0048874655,77.7027511903,8.0233091721,0.2004349504,0.0070005533
29.2684933979,0.0048874655,76.8835335552,8.0233091721,0.2004349504,0.0070005533
29.2684933979,0.0031096414,76.8835335552,8.0233091721,0.1995384021,0.006992369
29.2684933979,0.0158174496,76.8835335552,8.0233091721,0.1995384021,0.006992369
29.2684933979,0.0158174496,76.0532141983,8.0233091721,0.1995384021,0.0070065081
29.2684933979,0.0158174496,76.0532141983,8.0372569665,0.1994379533,0.0070065081
29.2684933979,0.0158174496,74.9278942696,8.0372569665,0.1994379533,0.0070065081
29.2684933979,0.0225599204,74.9278942696,8.5325693735,0.1996752833,0.0069972537
29.3204985094,0.0225599204,74.9278942696,8.5325693735,0.1996752833,0.0069928941
28.795429583,0.0225599204,74.9278942696,7.0661400019,0.1996752833,0.0069928941
28.795429583,0.0399774233,74.9278942696,7.0661400019,0.1996752833,0.0069928941
28.795429583,0.0048618642,74.9278942696,7.0661400019,0.1996752833,0.0069928941
28.795429583,0.0048618642,75.7902540166,7.3193765804,0.1996752833,0.0069928941
28.795429583,0.0264668094,75.7902540166,7.3973264929,0.1996752833,0.0069928941
28.795429583,0.0264668094,75.7902540166,7.3973264929,0.1996752833,0.0069958288
28.795429583,0.0264668094,75.393130959,7.0141910313,0.1996752833,0.0069958288
28.795429583,0.0264668094,75.393130959,7.0141910313,0.1996752833,0.0069958288
28.795429583,0.0264668094,75.393130959,6.9049004944,0.1996752833,0.0069958288
28.795429583,0.0312218864,75.393130959,6.9049004944,0.1996752833,0.0069930673
28.795429583,0.0633385371,75.393130959,6.9049004944,0.2002424792,0.0069965192
28.795429583,0.0633385371,75.6413490702,6.9049004944,0.2002424792,0.0069965192
28.795429583,0.0633385371,75.6413490702,6.9049004944,0.1996453975,0.0069965192
28.795429583,0.0048090897,75.6413490702,6.9230294345,0.1998198052,0.0069965192
28.795429583,0.0048090897,75.6413490702,6.9230294345,0.1998198052,0.0069965192
28.795429583,0.0032435397,76.1047790407,9.3178197949,0.1998198052,0.0069965192
28.5215115466,0.0032435397,76.1047790407,9.3178197949,0.1998198052,0.0069965192
29.0169812508,0.0032435397,76.1047790407,9.3178197949,0.1998198052,0.0069962346
29.0169812508,0.0032435397,74.9537102761,8.0527232927,0.1998198052,0.0069962346
29.1183920871,0.0198168604,74.9537102761,8.0112392352,0.1998198052,0.0069962346
29.2959883288,0.0198168604,74.9537102761,9.1442198359,0.199209434,0.0069962346
29.2959883288,0.0198168604,74.9537102761,9.0459715012,0.199209434,0.0069962346
29.2959883288,0.0198168604,74.9219640244,9.0459715012,0.199209434,0.0069962346
29.2959883288,0.0198168604,74.9219640244,6.993454645,0.198877719,0.0070157695
29.2959883288,0.0400890077,74.9219640244,6.993454645,0.198877719,0.0070157695
29.2959883288,0.0295498102,74.5428557509,6.7528648438,0.198877719,0.0070157695
29.7227432488,0.0295498102,74.8543203588,5.783295607,0.1987512488,0.0070157695
28.1427873575,0.0202875374,74.8543203588,8.9394784188,0.1987512488,0.0070157695
29.6645301561,0.0202875374,74.8543203588,8.9394784188,0.1987512488,0.0070157695
29.6645301561,0.0202875374,74.8543203588,8.6730550506,0.1987512488,0.0070157695
29.6645301561,0.0202875374,74.8543203588,7.4433651978,0.1987512488,0.0070157695
29.6645301561,0.0202875374,74.8543203588,7.6149247783,0.1987512488,0.0070157695
29.2446137903,0.0202875374,75.8594973125,7.8776202659,0.198691663,0.0070193815
29.2446137903,0.0202875374,75.8594973125,7.8776202659,0.1979592844,0.0070193815
29.2446137903,0.0202875374,77.3207868134,7.8776202659,0.1979592844,0.0070264133
29.2446137903,0.0202875374,77.3207868134,7.8776202659,0.1985597424,0.0070264133
28.7865791348,0.0239580649,77.3207868134,7.2191901993,0.1985597424,0.0070125608
28.7865791348,0.0239580649,77.3207868134,7.710776476,0.1985597424,0.0070125608
28.7865791348,0.0357680016,77.3207868134,7.710776476,0.1985597424,0.0070113681
28.7865791348,0.0357680016,77.3207868134,7.393111928,0.1985597424,0.0070113681
29.5298879716,0.0026109004,77.2353390885,7.393111928,0.1985597424,0.0070113681
29.5298879716,0.0026109004,74.5433985293,7.393111928,0.1985597424,0.0070113681
29.5298879716,0.0026109004,74.5433985293,7.393111928,0.1985597424,0.0070113681
29.5298879716,0.0026109004,74.5433985293,7.393111928,0.1985597424,0.0070113681
28.7013421771,0.0452672463,74.1079128416,6.3806330567,0.1985597424,0.0070212216
28.7013421771,0.0452672463,74.8588549057,6.2010676356,0.1996072128,0.007006563
28.712592113,0.0452672463,75.9623094687,6.131940915,0.1994576585,0.007006563
28.712592113,0.0682232673,75.9623094687,6.131940915,0.1994576585,0.007006563
28.712592113,0.0682232673,75.9623094687,5.6022457794,0.200328419,0.0069955428
28.712592113,0.0682232673,75.324362378,5.8682402702,0.200328419,0.0069988766
28.6224807339,0.0563903883,75.324362378,5.8682402702,0.1993738046,0.0069988766
28.6224807339,0.0563903883,75.2787803001,7.1908096261,0.1993738046,0.0069988766
28.9642971649,0.0563903883,75.2787803001,7.1908096261,0.1993738046,0.0069988766
28.9642971649,0.0330671416,75.2787803001,7.1908096261,0.1993738046,0.0069988766
28.9642971649,0.0330671416,75.2787803001,6.9594024694,0.1996572296,0.0069988766
28.9642971649,0.029457086,75.3922191043,6.9594024694,0.1996572296,0.0069988766
27.8808958256,0.029457086,75.3922191043,6.9594024694,0.1996572296,0.0069988766
28.620986254,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069988766
29.6648366408,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069988766
29.6648366408,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069988766
28.542958193,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069988766
28.542958193,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069940232
28.542958193,0.0299980884,75.3922191043,6.9594024694,0.1997838719,0.0069940232
28.542958193,0.0299980884,75.3922191043,9.0864340855,0.2001519081,0.0069940232
28.542958193,0.0299980884,75.3922191043,8.712273277,0.2001441326,0.0069994455
28.542958193,0.0299980884,75.3922191043,8.712273277,0.1991806739,0.0069994455
28.542958193,0.0299980884,74.1757025329,8.712273277,0.1991806739,0.0069994455
28.542958193,0.0337537601,74.1757025329,8.712273277,0.1991806739,0.0069994455
28.542958193,0.0337537601,74.1757025329,8.3242646197,0.1991806739,0.0069994455
28.542958193,0.0337537601,74.1757025329,8.3242646197,0.1991631681,0.0069994455
28.542958193,0.0337537601,74.1757025329,8.3242646197,0.1991631681,0.0069994455
28.542958193,0.0296022555,74.1757025329,8.3242646197,0.1992068255,0.0069994455
28.542958193,0.0296022555,75.2540931944,8.3242646197,0.1992068255,0.0069978133
28.542958193,0.0296022555,75.2540931944,8.3242646197,0.1992068255,0.0069978133
29.337363635,0.0296022555,75.2540931944,7.1287880408,0.1992068255,0.0070008457
29.337363635,0.0296022555,75.2540931944,7.1287880408,0.1993494241,0.0070008457
29.337363635,0.0493600446,75.2540931944,7.1287880408,0.1993494241,0.0070020121
29.337363635,0.0493600446,75.2540931944,7.1287880408,0.1993494241,0.0070020121
28.6726308369,0.0161602205,75.2540931944,7.2406549542,0.1993494241,0.0070020121
28.6726308369,0.0161602205,75.2540931944,9.7347756205,0.1993494241,0.0070020121
28.6726308369,0.0161602205,75.2540931944,9.7347756205,0.1993494241,0.0070020121
28.6726308369,0.0156523361,75.2540931944,6.8708479643,0.1993494241,0.0070020121
28.7004762159,0.0156523361,75.2540931944,7.1384726916,0.1996340527,0.0070020121
28.7004762159,0.0207367688,75.2540931944,7.1384726916,0.1996340527,0.0070020121
28.7004762159,0.0220661658,75.2540931944,7.1384726916,0.1996340527,0.0069969277
28.7004762159,0.0192541197,75.2540931944,7.1384726916,0.1996340527,0.0069969277
28.7004762159,0.0108133658,75.2540931944,7.1384726916,0.1996340527,0.0069969277
28.7004762159,0.0108133658,75.2540931944,7.1384726916,0.1996340527,0.0069969277
28.7004762159,0.0108133658,75.2540931944,7.1384726916,0.1996340527,0.0070097167
28.7004762159,0.0323736424,75.2540931944,7.1384726916,0.1996340527,0.0069903679
28.7004762159,0.0323736424,75.2540931944,7.1384726916,0.1996340527,0.0070101568
28.7004762159,0.0323736424,75.2540931944,7.6384340476,0.200266624,0.0069918932
28.7004762159,0.0323736424,75.2540931944,7.368168722,0.2003062576,0.0069918932
28.7004762159,0.0323736424,75.2540931944,7.368168722,0.2003062576,0.0069918932
28.7004762159,0.0248868478,75.2540931944,7.368168722,0.2003062576,0.0069918932
29.5450568351,0.0248868478,75.2451966531,7.368168722,0.2003667995,0.0069918932
28.8351876373,0.0160414937,75.2451966531,6.8645573089,0.2003667995,0.0069918932
28.9204631468,0.0186851493,75.2451966531,6.8645573089,0.2003667995,0.0069918932
28.9204631468,0.0186851493,75.2451966531,6.8645573089,0.2003667995,0.0069918932
28.9204631468,0.0186851493,75.2451966531,6.8645573089,0.2003667995,0.0069918932
28.9204631468,0.0186851493,75.5332418799,7.1768875049,0.2003667995,0.0069987991
28.9204631468,0.0186851493,75.5332418799,7.1768875049,0.1996995985,0.0069975499
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.1999288853,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.1994906113,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.2000302498,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.2000302498,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.2000302498,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.2000302498,0.0069922378
28.8076462378,0.0186851493,75.5332418799,8.9582442995,0.2000302498,0.0070006465
28.8465269331,0.0008949755,75.5332418799,8.9582442995,0.2000302498,0.0070006465
28.8465269331,0.0008949755,75.2940232354,8.9582442995,0.2000302498,0.0070006465
28.3702874239,0.0008949755,75.2940232354,8.9582442995,0.2000421966,0.0069932349
28.3702874239,0.0008949755,75.2940232354,8.9582442995,0.2000421966,0.0069932349
28.3702874239,0.0008949755,75.2940232354,8.2284082903,0.2000421966,0.0069932349
28.3702874239,0.0008949755,75.2940232354,7.691381164,0.2000421966,0.0069932349
28.3702874239,0.0371917881,75.2940232354,7.691381164,0.2000421966,0.0069932349
30.1965069337,0.0371917881,75.2940232354,7.691381164,0.2000421966,0.0069932349
28.2113304415,0.0546404387,75.2940232354,7.691381164,0.2000421966,0.0069977837
28.2113304415,0.0144630105,75.2940232354,7.691381164,0.2000421966,0.0069977837
28.2113304415,0.0144630105,75.2940232354,9.5659723954,0.2000421966,0.0069977837
29.9441519537,0.0144630105,75.2940232354,9.5659723954,0.2000421966,0.0069977837
29.9441519537,0.0144630105,75.2940232354,8.4996815581,0.2000421966,0.0069977837
29.9441519537,0.0226614509,75.2940232354,8.4996815581,0.2000421966,0.0069977837
29.9441519537,0.0226614509,75.2940232354,8.4996815581,0.2001192194,0.0069977837
29.9441519537,0.040715191,75.2940232354,8.4996815581,0.2001192194,0.0069958021
29.9441519537,0.0056012186,75.2940232354,8.4498760943,0.2001192194,0.0069958021
29.9441519537,0.0056012186,75.2940232354,9.866203246,0.2001192194,0.0069958021
29.9441519537,0.0056012186,75.2940232354,9.866203246,0.2000053799,0.0069958021
29.9441519537,0.0056012186,75.2940232354,9.675011458,0.2000053799,0.0069958021
29.9441519537,0.0056012186,75.0938908258,9.675011458,0.2000053799,0.0069958021
29.3273228654,0.0056012186,76.0519985854,8.505635902,0.2000053799,0.0069941253
29.3273228654,0.0056012186,76.0519985854,8.6494740152,0.2000053799,0.0069941253
29.3273228654,0.0015930299,76.0519985854,8.6494740152,0.2000053799,0.0069941253
29.3273228654,0.0015930299,76.0519985854,8.697239009,0.2001921565,0.0069941253
29.3273228654,0.0015930299,75.815931559,9.4234005306,0.2001921565,0.0069941253
29.3273228654,0.0013276098,75.815931559,8.596951076,0.2001921565,0.0069941253
29.3273228654,0.0013276098,75.815931559,9.0099429762,0.2001921565,0.0069941253
29.3273228654,0.0013276098,75.815931559,8.7009567405,0.1998393522,0.0069941253
29.3273228654,0.0013276098,75.815931559,8.2839006374,0.1994787016,0.0069941253
29.3273228654,0.0013276098,75.815931559,8.2839006374,0.1994787016,0.0069941253
29.3108232404,0.006883249,75.815931559,8.2839006374,0.1994787016,0.0070001435
29.3108232404,0.006883249,75.815931559,8.5965827617,0.1994787016,0.0070001435
29.3108232404,0.006883249,74.1982772116,8.5965827617,0.200215006,0.0069988938
29.3108232404,0.006883249,74.1982772116,8.9241649353,0.200215006,0.0069988938
29.3108232404,0.006883249,74.1982772116,8.3408478397,0.200215006,0.0069812392
29.3108232404,0.006883249,74.1982772116,8.3408478397,0.200215006,0.0069855203
29.3194040329,0.006883249,74.1982772116,8.3408478397,0.200215006,0.0069855203
29.3194040329,0.006883249,73.7238472221,8.3408478397,0.200215006,0.0069855203
29.3194040329,0.006883249,73.7238472221,8.3408478397,0.200215006,0.006986658
29.3194040329,0.006883249,73.7238472221,8.3408478397,0.200215006,0.006986658
29.3194040329,0.006883249,74.8271277356,8.3408478397,0.200215006,0.006986658
28.6066017183,0.006883249,74.8271277356,8.3408478397,0.200215006,0.006986658
29.3721783151,0.006883249,74.8271277356,8.979598179,0.200215006,0.006986658
29.3721783151,0.006883249,74.8271277356,8.979598179,0.200215006,0.006986658
29.2955267663,0.0183885184,74.8271277356,8.979598179,0.200215006,0.006986658
28.1458604521,0.0183885184,74.8271277356,6.7717208198,0.1999211108,0.006986658
28.1458604521,0.0183885184,74.8271277356,6.7717208198,0.1998131375,0.0069963917
28.9069330257,0.0183885184,74.8271277356,6.7717208198,0.1998131375,0.0069917743
28.7321058296,0.0183885184,74.5345129556,6.7717208198,0.1998131375,0.0069917743
28.7321058296,0.0340912196,74.5345129556,8.9764181685,0.1998131375,0.0069917743
28.7321058296,0.0340912196,75.2838440531,8.7792719605,0.2002114051,0.0069917743
28.7321058296,0.0340912196,75.2838440531,7.8530100153,0.1999437674,0.0069917743
28.7321058296,0.0340912196,75.2838440531,7.0071972427,0.1999437674,0.0069917743
29.1462088377,0.0340912196,75.2838440531,7.4893596775,0.1999437674,0.0069917743
29.1462088377,0.0340912196,75.2838440531,7.4893596775,0.1999437674,0.0069956057
29.1462088377,0.0340912196,75.2838440531,7.4893596775,0.1999437674,0.0069908458
29.1462088377,0.0618536982,75.2838440531,7.4893596775,0.1999437674,0.0069908458
29.3076517889,0.0075208533,75.2838440531,7.4893596775,0.1999437674,0.0069908458
29.0552918726,0.0075208533,75.2838440531,7.4893596775,0.1999437674,0.0069908458
29.0552918726,0.0229906656,75.1261381075,7.4893596775,0.2002027524,0.0069908458
29.0552918726,0.0229906656,75.1261381075,7.1353514105,0.2002027524,0.0069908458
29.0552918726,0.0096440104,75.5560837157,7.1353514105,0.2002027524,0.0069908458
29.0552918726,0.0158234916,75.5560837157,7.1851265586,0.2002027524,0.0069908458
29.0552918726,0.0158234916,75.5560837157,6.5714944015,0.2002027524,0.0069908458
29.0552918726,0.0281685948,75.5560837157,7.4864850402,0.2002027524,0.0069908458
29.0552918726,0.0281685948,75.5560837157,7.4864850402,0.2002027524,0.0069874663
29.0552918726,0.0141216199,75.5560837157,7.6894829737,0.200355706,0.0069874663
29.0552918726,0.0385168136,75.5560837157,7.4528259068,0.200355706,0.0069874663
29.0552918726,0.0380765901,75.5560837157,7.4528259068,0.200355706,0.0069874663
29.0552918726,0.0380765901,75.5560837157,7.4528259068,0.200355706,0.0069874663
29.524758856,0.0217976378,75.5560837157,8.8185149065,0.200355706,0.0069874663
29.524758856,0.0217976378,75.5560837157,8.8185149065,0.200355706,0.0069874663
29.6827401104,0.0217976378,75.5560837157,8.8185149065,0.200355706,0.0069934087
29.6827401104,0.0295191771,75.5560837157,6.3858354704,0.1999904929,0.0069934087
29.6827401104,0.0295191771,75.5560837157,6.3858354704,0.1999904929,0.0069913689
29.6827401104,0.0625261507,75.5560837157,6.4498058658,0.2003801818,0.0069868079
29.3152657698,0.0625261507,75.5560837157,6.4498058658,0.2003801818,0.0069900064
29.1451711318,0.0625261507,75.5560837157,6.4498058658,0.2003801818,0.0069900064
29.1451711318,0.0554603416,74.9191253623,6.4498058658,0.2003801818,0.0069900064
